Čas;Požadavek;Enkodér;Požadavek přepočtený;DeltaMínus;DeltaPlus;Výsledek
2025-02-26 10:33:00;6272;727;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:33:25;6272;730;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:33:50;6272;729;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:34:15;6272;728;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:34:40;6272;724;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:35:05;6272;728;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:35:30;6272;720;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:35:55;6272;725;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:36:20;6272;725;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:36:45;6272;724;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:37:09;6272;730;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:37:34;6272;722;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:38:00;6272;726;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:38:24;6272;719;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:38:49;6272;723;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:39:14;6272;721;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:39:39;6272;725;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:40:04;6272;723;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:40:29;6272;722;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:40:54;6272;727;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:41:19;6272;721;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:41:44;6272;731;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:42:09;6272;720;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:42:34;6272;726;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:42:59;6272;725;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:43:24;6272;727;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:43:49;6272;728;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:44:14;6272;728;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:44:39;6272;723;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:45:04;6272;727;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:45:29;6272;731;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:45:54;6272;727;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:46:19;6272;732;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:46:44;6272;720;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:47:09;6272;727;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:47:34;6272;720;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:47:59;6272;721;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:48:24;6272;728;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:48:49;6272;722;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:49:14;6272;725;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:49:39;6272;724;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:50:04;6272;726;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:50:29;6272;721;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:50:54;6272;726;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:51:19;6272;718;725.6338028169014;718.6338028169014;732.6338028169014;False
2025-02-26 10:51:44;6272;727;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:52:09;6272;719;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:52:34;6272;724;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:52:59;6272;723;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:53:24;6272;727;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:53:49;6272;726;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:54:14;6272;730;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:54:39;6272;730;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:55:03;6272;725;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:55:28;6272;730;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:55:54;6272;727;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:56:18;6272;730;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:56:43;6272;725;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:57:08;6272;723;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:57:34;6272;725;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:57:58;6272;727;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:58:23;6272;723;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:58:48;6272;728;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 10:59:13;6272;717;725.6338028169014;718.6338028169014;732.6338028169014;False
2025-02-26 10:59:36;6272;0;725.6338028169014;718.6338028169014;732.6338028169014;False
2025-02-26 11:00:03;6272;720;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 11:00:28;6272;723;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 11:00:53;6272;720;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 11:01:17;6272;726;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 11:01:43;6272;720;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 11:02:07;6272;725;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 11:02:32;6272;724;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 11:02:58;6272;721;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 11:03:22;6272;726;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 11:03:47;6272;725;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 11:04:12;6272;726;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 11:04:37;6272;728;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 11:05:02;6272;726;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 11:05:28;6272;728;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 11:05:52;6272;731;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 11:06:18;6272;724;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 11:06:42;6272;734;725.6338028169014;718.6338028169014;732.6338028169014;False
2025-02-26 11:07:07;6272;726;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 11:07:32;6272;728;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 11:07:57;6272;725;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 11:08:22;6272;723;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 11:08:47;6272;726;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 11:09:12;6272;731;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 11:09:37;6272;722;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 11:10:02;6272;731;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 11:10:27;6272;721;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 11:10:52;6272;726;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 11:11:17;6272;722;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 11:11:41;6272;720;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 11:12:06;6272;722;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 11:12:31;6272;726;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 11:12:56;6272;719;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 11:13:21;6272;727;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 11:13:46;6272;718;725.6338028169014;718.6338028169014;732.6338028169014;False
2025-02-26 11:14:11;6272;724;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 11:14:36;6272;720;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 11:15:01;6272;720;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 11:15:26;6272;723;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 11:15:51;6272;729;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 11:16:16;6272;721;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 11:16:40;6272;731;725.6338028169014;718.6338028169014;732.6338028169014;True
2025-02-26 11:17:05;6272;722;725.6338028169014;718.6338028169014;732.6338028169014;True
